,Military spending percent of total government spending ,Arms imports million constant U.S. dollars,Human Development Index (0 - 1),Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,GDP per capita Purchasing Power Parity,Capital investment as percent of GDP,Inflation: percent change in the Consumer Price Index,Unemployment rate,Youth unemployment ages 15-24,Labor force participation rate,Trade openness: exports plus imports as percent of GDP,Foreign Direct Investment percent of GDP,Trade balance as percent of GDP,External debt percent of Gross National Income,Government spending as percent of GDP,Fiscal balance percent of GDP,Government debt as percent of GDP,Foreign aid and official development assistance received,Rule of law index (-2.5 weak; 2.5 strong),Government effectiveness index (-2.5 weak; 2.5 strong),Control of corruption (-2.5 weak; 2.5 strong),Regulatory quality index (-2.5 weak; 2.5 strong),Voice and accountability index (-2.5 weak; 2.5 strong),Political stability index (-2.5 weak; 2.5 strong),Corruption Perceptions Index 100 = no corruption,Political rights index 7 (weak) - 1 (strong),Civil liberties index 7 (weak) - 1 (strong) ,Shadow economy percent of GDP,Internet users percent of population,Income from natural resources percent of GDP,Access to electricity percent of the population,Food production index (2004-2006 = 100),Banking system z-scores,Real interest rate: Bank lending rate minus inflation,Freedom from corruption index (0-100),Labor freedom index (0-100),Economic freedom overall index (0-100),Population size in millions,Rural population percent of total population,Refugee population,Population growth percent,Life expectancy in years,Death rate per 1000 people,Suicide mortality rate per 100000 population,Deaths of children under five years of age per 1000 live births,Public spending on education percent of GDP,Globalization index (0-100),Economic globalization index (0-100),Political globalization index (0-100),Social globalization index (0-100),Homicides per 100000 people,Security threats index 0 (low) - 10 (high),Factionalized elites index 0 (low) - 10 (high),Group grievance index 0 (low) - 10 (high),Economic decline index 0 (low) - 10 (high),Uneven economic development index 0 (low) - 10 (high),State legitimacy index 0 (high) - 10 (low),Human rights and rule of law index 0 (high) - 10 (low),Demographic pressures 0 (low) - 10 (high),Refugees and displaced persons index 0 (low) - 10 (high),External interventions index 0 (low) - 10 (high),target
10,13.592000000000002,131.8,0.6674,4.044,13360.331999999999,29034.435999999998,27.369999999999997,4.3,3.102,9.284,65.6,64.08,4.036,14.458000000000002,17.099999999999998,20.668,1.5120000000000002,21.444,2163.0266666666666,-0.426,-0.45199999999999996,-0.176,-0.38999999999999996,-1.08,-0.146,21.333333333333332,6.0,5.2,39.38,24.419999999999998,13.697999999999999,73.77000000000001,94.24,4.1066666666666665,11.176,16.0,58.333333333333336,44.333333333333336,31.516000000000002,52.29200000000001,64880.45103537212,0.966,69.09400000000001,6.552000000000001,2.56,36.4,2.0375,49.730000000000004,50.686,48.292,50.572,1.6199999999999999,7.220000000000001,8.059999999999999,8.24,5.58,8.059999999999999,8.580000000000002,7.659999999999999,6.5,6.720000000000001,5.9799999999999995,0
11,17.494999999999997,180.0,0.46259999999999996,8.129999999999999,1143.86,4122.389999999999,33.86,5.75,1.055,2.6225,72.232,57.47,6.630000000000001,-8.55,17.655,19.435000000000002,-3.215,36.85,680.908,-0.9199999999999999,-1.03,-0.595,-0.855,-0.8300000000000001,-0.9400000000000001,29.0,5.8,5.8,44.76,7.924000000000001,7.05,62.705,56.5,6.095000000000001,14.625,25.5,77.0,51.0,26.863999999999997,78.386,64885.35206077006,2.304,58.903999999999996,10.74,3.1,89.6,2.115,29.389999999999997,30.174,34.483999999999995,23.4,3.4,8.65,8.45,9.8,6.15,7.800000000000001,8.649999999999999,8.75,7.05,8.5,7.4,0
12,8.846666666666666,29.333333333333332,0.44820000000000004,-0.11250000000000071,389.406,1842.196,16.880000000000003,5.566666666666666,1.1199999999999999,1.834,80.162,105.828,3.9480000000000004,-10.575999999999999,49.626666666666665,4.686,-1.37,36.31333333333333,385.558,-1.23,-0.96,-1.18,-0.5366666666666666,-0.9400000000000001,-0.3833333333333333,22.0,5.2,5.0,48.42,0.21799999999999997,3.7880000000000003,26.069999999999997,44.94,27.376666666666665,9.508125567328177,23.333333333333332,44.0,59.333333333333336,12.022,81.788,122.2,2.336,59.708000000000006,9.198,5.5,86.4,1.72,36.275999999999996,47.474000000000004,37.016,24.336000000000002,3.84,7.449057237222359,7.278329059560325,6.734180807768339,6.736071052774851,7.290797257121726,7.0881437810516115,7.406382260525209,7.764845776700884,5.68456234902506,6.727895318816807,0
13,6.645999999999999,25.0,0.509,5.562,1119.622,2983.868,18.956,7.94,2.794,4.402,78.304,84.078,4.747999999999999,-3.5380000000000003,17.746000000000002,9.416,-1.074,20.06,599.642,-1.1019999999999999,-0.9200000000000002,-1.182,-0.688,-1.002,-0.53,21.5,6.0,5.6,35.286,3.56,5.932,44.774,79.46000000000001,16.866,8.038910096719896,22.2,47.4,53.6,18.06,60.906000000000006,60786.6,2.238,59.36800000000001,9.524000000000001,8.7,84.6,2.425,49.444,47.178,64.244,36.434000000000005,3.72,7.18,8.219999999999999,7.5200000000000005,6.7,7.92,8.7,7.58,7.959999999999999,6.7,6.659999999999999,0
14,5.79,62.6,0.5355000000000001,7.1659999999999995,759.6560000000001,3421.8450000000003,12.0375,6.466666666666666,3.5999999999999996,6.0649999999999995,76.18,46.278,0.73,-8.028,22.494,10.77,-4.65,19.09,398.238,-0.98,-0.865,-1.2,-0.9299999999999999,-0.99,-0.795,26.0,6.4,6.2,28.884999999999998,13.105,8.358,56.504999999999995,49.46,10.835,6.638458197235314,23.5,56.0,52.5,11.937999999999999,66.81800000000001,189433.0,2.614,50.17,16.256,10.2,176.0,2.62,34.256,28.645999999999997,48.528000000000006,23.616000000000003,1.0,7.85,9.35,7.8,6.0,7.65,8.35,8.2,8.2,7.449999999999999,6.65,0
15,6.206016088102197,175.4,0.5957651978002216,-2.3400000000000003,1067.108,8830.798057299122,13.106,261.26,10.481600441156592,17.580447202759522,64.57050865077862,37.224000000000004,0.388,-5.109999999999999,27.99,15.144,-1.504602415882574,48.61915423343776,91.346,-0.775162842657551,-0.9103397094780787,-0.7537875004976619,-0.885422296248193,-0.5167266260199224,-0.35652405711730767,29.2004860752268,5.8,4.6,37.903516569780024,10.11065554859898,8.937999999999999,79.13290479604262,28.020000000000003,16.82734215690588,-20.580709086081704,29.551041963100698,59.3656932406252,56.20151470587401,9.431999999999999,33.908,5875.0,1.916,61.04600000000001,10.102,11.247810552269701,100.8,3.67,42.112,32.912,54.938,37.876,11.89368526400168,5.35287182832655,7.024097393305267,6.657773158345641,6.245791000009869,7.2490988211443455,7.139834667844084,6.533431830842526,7.09019178676631,5.535046197406066,6.426424520149799,0
16,4.02,104.4,0.7050000000000001,3.5380000000000003,4537.944,26670.22,23.886000000000003,50.260000000000005,8.53,23.58,53.12,63.66799999999999,2.192,-6.997999999999999,57.28666666666667,17.288,-2.9,39.3,68.418,0.03,0.58,-0.05,0.41,0.47,0.57,44.0,2.4,2.0,21.56,44.24,6.388,100.0,45.38,7.8,4.33,34.0,46.0,54.0,4.409999999999999,47.589999999999996,33452.2,1.9100000000000001,71.336,6.6659999999999995,18.4,28.6,5.8,54.71600000000001,47.763999999999996,64.43199999999999,51.946000000000005,1.6,3.9,3.9,5.7,5.3,5.5,4.4,4.5,5.1,6.3,5.7,0
17,3.5775,16.4,0.813,-0.5899999999999999,12983.662,24474.1025,23.034,2.5799999999999996,12.6075,34.055,52.2275,82.63199999999999,2.7,-3.7900000000000005,53.97145861796514,20.322,-6.5,60.2,85.35000000000001,0.095,0.5925,-0.017499999999999998,0.4375,0.5075000000000001,0.6125,42.0,1.0,1.8,25.192500000000003,56.714999999999996,0.9460000000000001,100.0,103.25999999999999,7.745,8.3725,41.75,43.0,59.0,3.582,42.534000000000006,928.25,0.192,76.548,10.926,17.85,6.6,4.01,72.82000000000001,63.80800000000001,78.33,76.32000000000001,1.2,4.45,4.5,5.425,5.8500000000000005,5.125,4.475,4.525,4.475,5.675,5.375,0
18,11.609355256059514,47.0,0.6622,2.868,8263.698,20678.032,22.644,4758.8,2.6775,5.5525,62.025999999999996,92.166,1.294,-4.9,239.14,15.214000000000002,0.07770451581981952,47.358891994463875,76.59400000000001,-1.6298989019238839,-3.65585033758512,-3.5699255724370618,-4.181463137551341,-2.70705183004947,-2.431728692129958,42.905932462874745,2.2,2.0,38.0775,0.022,4.698,100.0,115.8,12.328970540408658,-440.85237409954425,39.29356307499211,50.94573230271807,53.1145090232077,8.684000000000001,39.65,344923.6,2.4539999999999997,71.274,8.864,10.430190511396496,44.0,3.6999999999999997,51.58200000000001,45.356,52.926,55.842,0.4,-26.93517188679631,6.629257301286287,7.575992560166403,5.068640303119799,6.855557466381769,6.409152120244817,-5.2429664325338745,1.505448188050451,7.263099135463668,4.976971590895097,0
19,10.733333333333333,15.8,0.3345,-0.47400000000000003,249.586,961.9125,13.266,255.27999999999997,2.9025,5.1025,72.4525,54.013999999999996,0.41400000000000003,0.348,194.42000000000002,6.636,-0.33,61.730372589478385,133.216,-1.9,-1.69,-1.535,-1.9300000000000002,-1.665,-2.765,36.851035190397276,6.4,5.2,46.8825,0.0,27.830000000000002,58.7842520821081,49.56,6.388750869006074,-14.451022883701528,10.0,37.52609400919588,40.5,35.632,64.03999999999999,661870.5,2.6759999999999997,51.44199999999999,15.063999999999998,9.789671497087951,158.0,6.52706858205606,33.326,28.627999999999997,51.19,17.504,5.908718615192547,6.991969413054951,8.385999807396647,9.885846548340398,5.76832975411708,8.17971635377467,7.1839612935215165,7.216114597635986,7.70208265182236,10.208341116966544,5.113410493660422,0
20,5.250500944433959,7.5,0.6026666666666666,3.12,1088.294,6351.03,20.863999999999997,30.72,6.275,11.89,57.01,71.114,1.6800000000000002,-5.41,51.998000000000005,3.474,-1.7707023684872714,50.197324908600386,76.388,-0.5243619336665784,-0.5651927665681722,-0.6046920553093458,-0.5410521610714689,-0.22636741972938754,-0.2143144233684956,28.141137648143275,2.2,3.0,35.845,0.0,2.3939999999999997,80.345,46.540000000000006,16.400480210762584,-5.895,28.131199476743237,58.68205417974131,55.29435777909912,6.790000000000001,46.396,2183.25,2.036,65.564,6.9879999999999995,11.35348056532974,67.6,4.15221020685663,39.884,31.384000000000004,43.018,45.245999999999995,11.600000000000001,6.878992257560206,7.043842111395693,6.621844575045951,6.319419743445635,7.130118126593403,6.965520241110171,6.8815095602467995,6.974157867050273,5.461328592044978,6.397318698600194,0
